DAYID,CONTRACT,DATASOURCE,CHANNEL_NAME,CO_CODE,CATEGORY,CUSTOMER,PRODUCT_CODE,CURRENCY,CLOSE_BAL,CLOSE_BAL_LCY,AGG_BAL_MTD,AGG_BAL_MTD_LCY,AGG_BAL_YTD,AGG_BAL_YTD_LCY,AGG_BAL,TOT_INTEREST_AMT,REVAL_RATE,INTEREST_RATE,ACCR_INT,ACCR_REMAIN,REMAIN_TERM,WORKING_BALANCE,DATE_LAST_CR_CUST,DATE_LAST_DR_CUST,DATE_LAST_CR_BANK,DATE_LAST_DR_BANK,DATE_LAST_CR_AUTO,DATE_LAST_DR_AUTO,LIMIT_ID,LINE_NO,CAMPAIGN_ID,SETLEMENT_AC,CLOSE_REASON,TERM,TERM_SBV,ROLLOVER_TERM,ORIG_INTEREST_RATE,OFFER_RATE,FIRST_INTEREST,FIRST_BALANCE,AGG_BAL_INTEREST,INTEREST_BAL,SEAB_SALES_TYPE,SEAB_SALES_ID,SEAB_BROKERS_TYPE,SEAB_BROKERS_ID,TOTAL_LOCKED_AMT,SEAB_LOS_ID,AC_TRANS_LIMIT_SK,CUSTOMER_SK,CATEGORY_SK,PRODUCTS_SK,COMPANY_SK,CURRENCY_SK,CHANNEL_SK,CONTRACT_SK,ONLINE_ACTUAL_BAL,SUB_CHANNEL_ID,FREQUENCY_DATE,FAVORITE_TERM,OPEN_ACTUAL_BAL,ONLINE_CLEARED_BAL
2025-03-25,0086570733935,SC,BRANCH,VN0010601,17471,75997164,2141,VND,279955719554.25,278592189332,16929891087269,19.62,32808505172228.4,39379702811330.69,114789500947252,1032587654,54.35,38.17,10645938020.79,25560188670,M02,698120319137.16,2023-06-10,,,,,,,3209.0,CBD.2022.TG.PHATLOC,,,M12,M18,013M,9.52,76.7,72.45,9115706909068,362957429872060.1,75347267.0,CRO.IND,10008565.0,,36316076.0,130381670179.0,,2.0,29874182,750,6787653,244388,40884,116.0,22829,590844821364,,,,586292254736.49,32215550498
2025-03-25,00032694312664,AZ,BRANCH,VN0010470,9748,22374635,2141,VND,273567389768.49,161473837130,14482061462026,59.18,57711070175893.04,,420539290025779,1032587654,54.35,2.9,3935441720.38,36980499710,M06,225750818876.03,2021-09-27,,,,2023-12-07,,16090963.0009900.01,3276.0,,,,M12,M18,,9.52,13.64,35.68,801941880073,418436351536621.5,19608691.0,TELLER,29550303.0,NHANVIEN,2961230.0,208048930289.0,,2.0,10715207,6712,6787653,2624553,29289,299.0,27746,264438303679,,,,194528096806.44,825875342703
2025-03-25,000070923785466,SC,SEANET,VN0010470,9299,27565230,2141,VND,50670879499.92,685423123691,12204463488536,13.79,36742931366010.3,55887705039642.25,334679167235379,1032587654,96.91,2.9,56308608159.97,39328080640,M02,788870864182.78,2023-06-25,,,,,,,3276.0,,,,M12,M18,013M,3.21,13.64,42.54,3070542707766,198110289318424.72,19608691.0,TELLER,18828109.0,NHANVIEN,47643592.0,193454444766.0,,2.0,21438963,750,6787653,244388,29289,495.0,27256,512202098094,,,,528718663174.09,454248201197
2025-03-25,00024095498784,SC,BRANCH,VN0010069,20311,93139297,2141,VND,119201052445.63,639384043303,9042309522608,57.7,55174367247460.93,67344791425804.26,86531532592951,1032587654,54.35,22.48,3383816347.45,45059497212,M06,878418897070.81,2022-10-27,,,,,,,3297.0,,,,M12,M18,,37.65,1.24,26.96,2566916769734,190409034055540.78,19608691.0,TELLER,20307978.0,NHANVIEN,9218084.0,154874503025.0,,2.0,21413806,2928,6787653,2624553,40884,299.0,25694,144996112164,,,,389182017951.06,592628495407
2025-03-25,0052983562266,AZ,BRANCH,VN0010069,17479,80766916,2141,VND,279955719554.25,82361185230,2040647468792,91.3,9463720074967.44,,66732083118903,1426560052,54.35,2.9,35606551155.03,2644485890,D16,232169383989.31,2022-03-23,2019-07-02,,,,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,013M,11.1,84.71,6.52,2446907986485,135437002372166.75,3703572.0,CRO.SME,22673622.0,,14445275.0,220999892545.0,,2.0,28824778,377,6787653,244388,29289,617.0,28731,440864026108,,,,220217371041.7,32215550498
2025-03-25,0049879660422,SC,BRANCH,VN0010069,8524,53274951,2141,VND,566226672850.61,580963360968,4846033834123,66.42,64050868003886.39,67011497654433.55,336289095413561,1032587654,96.91,2.9,11093237629.98,39341807362,M06,294973347133.96,2022-10-27,,,,,,,3276.0,,,,M12,M18,,34.86,78.59,8.71,4325521178116,308227881670894.56,43534869.0,CRO.SME,2440227.0,NHANVIEN,21555636.0,8084321667.0,,2.0,13260107,2958,6787653,244388,29289,116.0,21192,144996112164,,,116.0,544168686863.9,82506037099
2025-03-25,099913768952,SC,SEANET,VN0010111,20620,55888496,2141,VND,23968202621.4,744013002878,16929891087269,41.98,55174367247460.93,,200642157806396,1426560052,96.91,69.9,2812573937.96,48976759042,D16,880091781232.12,2024-01-01,2018-10-15,,,,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,012M,37.65,50.47,83.15,351082456427,485538703921489.5,71122504.0,TELLER,16297232.0,NHANVIEN,9139592.0,1351659998.0,,2.0,12766628,5109,6787653,2624553,40884,495.0,23063,425394321546,,,,562403169394.5,763500804467
2025-03-25,061320585803,AZ,BRANCH,VN0010111,20030,23293154,2141,VND,612436337870.02,396907948728,15031630281991,,61472151873654.24,18261554449673.57,367089232499004,1032587654,54.35,31.45,58623214826.33,49343896325,M06,506261894676.87,2023-03-04,2023-01-04,,,,,,3276.0,,,,M12,M18,0002M,74.7,13.64,42.54,9083290353010,319346845885536.5,24019274.0,CRO.SME,14078455.0,NHANVIEN,42655909.0,193454444766.0,,2.0,17775437,2958,6787653,5722863,40884,617.0,12724,200105956135,,,,528718663174.09,272960126771
2025-03-25,00080114787981,AZ,BRANCH,VN0010111,20030,46623134,2141,VND,689456643733.32,333128603053,9042309522608,0.74,77016566101653.0,18261554449673.57,330724598651708,1032587654,54.35,39.71,18430230616.88,28606981893,M06,275496171245.07,2024-05-19,,,,,,,3240.0,SEAB.TG.TAILOC,,,M12,M18,0002M,11.1,78.59,26.96,4905638115009,492512415830066.1,75347267.0,TELLER,39621271.0,NHANVIEN,38305479.0,130381670179.0,,2.0,17505132,3332,6787653,884689,40884,617.0,12576,516105276412,,,,645329090694.5,189555108438
2025-03-25,00084908049904,SC,BRANCH,VN0010111,7177,76652926,2141,VND,39670127257.95,459431521918,6550089418514,63.58,29945281122833.5,67419388798502.05,394599571659072,1426560052,96.91,63.75,3935441720.38,7843657991,M02,560882294553.19,,,,,,,,3240.0,,,,M12,M18,0024M,34.86,50.47,26.96,6928474035172,510611273089710.06,71122504.0,TELLER,34921519.0,NHANVIEN,2961230.0,193454444766.0,,2.0,16567984,5527,6787653,5722863,29289,617.0,18832,413672213322,,,,586292254736.49,123482447822
2025-03-25,040492857199,SC,BRANCH,VN0010111,9748,23293154,2141,VND,668216625457.22,892800825226,8884954623160,29.73,13456357401606.93,48341591860425.02,391550537353536,1032587654,54.35,95.13,24410566353.22,19572841225,M06,534155724648.43,2023-02-02,,,,2023-03-02,,,3297.0,,,,M12,M18,013M,35.94,13.64,37.24,7614627153415,356724900024942.94,24019274.0,CRO.SME,15010219.0,NHANVIEN,35245494.0,768411208.0,,2.0,13442182,750,6787653,2624553,29289,495.0,16955,850248295969,,,,425631675973.56,768405546729
2025-03-25,0084607677792,SC,BRANCH,VN0010111,17471,43718607,2141,VND,279955719554.25,132110028660,11432542031653,43.34,77016566101653.0,51205458599996.16,290706845126466,1426560052,54.35,2.9,15286057061.27,37934308617,D16,790650141327.35,2021-06-12,2023-08-18,,,2024-04-14,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,,9.52,84.71,6.52,4905638115009,268884541401962.12,71122504.0,TELLER,31765241.0,NHANVIEN,14758764.0,230304036928.0,,2.0,12766628,720,6787653,244388,40884,495.0,24123,425394321546,,,,854250515965.47,617896031393
2025-03-25,050295137680,SC,BRANCH,VN0010601,8524,88779913,2141,VND,350398263074.55,754749047058,6550089418514,59.93,39375325579789.55,,110532563597635,1032587654,96.91,38.17,20689186321.11,41051725578,D16,63402059350.79,2021-04-19,,,,2023-12-28,,16090963.0009900.01,3209.0,,,,M12,M18,012M,74.7,78.59,61.55,10267680399441,255731726911762.2,19608691.0,TELLER,34921519.0,NHANVIEN,,245166460978.0,,2.0,28991635,2928,6787653,2624553,40884,299.0,26912,11133223173,,,,304876330893.6,881449819011
2025-03-25,00059774921840,AZ,BRANCH,VN0010601,15074,10672378,2141,VND,467884583002.75,435830129993,12834520705452,23.27,4646679567453.15,53896396572261.03,140177744629572,1032587654,96.91,31.45,58376317956.22,42366971149,M06,613999467811.67,2024-04-03,,,,,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,012M,34.86,13.64,37.24,8431965776733,176897815651760.53,43534869.0,CRO.SME,,NHANVIEN,9353643.0,768411208.0,,2.0,19551154,4590,6787653,5722863,29289,495.0,22533,143803442138,,,,220217371041.7,220471699188
2025-03-25,50204462301,AZ,BRANCH,VN0010470,9299,55888496,2141,VND,852014717977.78,98797653146,17856366645081,63.34,56484951620237.02,20994959516196.93,371935929915715,1032587654,96.91,2.9,4631397424.88,1367061774,D16,607683561174.63,2024-12-31,,,,,,,3297.0,,,,M12,M18,013M,35.94,1.24,8.27,5332174965862,175748550143718.8,3703572.0,TELLER,2440227.0,NHANVIEN,21344054.0,245166460978.0,,2.0,14647414,3332,6787653,244388,29289,617.0,27970,181655658767,,,,562403169394.5,220471699188
2025-03-25,040262847413,AZ,BRANCH,VN0010069,8524,96425892,2141,VND,326813596048.99,132110028660,10437377860563,69.34,61472151873654.24,23419860001305.63,35584455438146,1032587654,54.35,97.54,6752697924.07,15150845711,M06,595856753449.11,2024-03-22,2018-10-15,,,,,,3240.0,SEAB.TG.TAILOC,,,M12,M18,0024M,9.52,50.47,35.68,2140592592953,158809192835742.9,71122504.0,TELLER,15010219.0,NHANVIEN,,58003646639.0,,2.0,23025109,2958,6787653,884689,40884,82.0,25040,442280549244,,,,35344140069.33,773543816051
2025-03-25,00022083757258,SC,BRANCH,VN0010111,20030,19226005,2141,VND,135189462458.51,396907948728,21698693956433,65.72,32323155761256.34,48341591860425.02,412728709563209,1032587654,54.35,2.9,58623214826.33,42964492048,D16,275496171245.07,2021-05-07,,,,2023-10-28,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,,37.65,84.71,8.27,7606531840836,519186697155065.25,19608691.0,CRO.IND,16684347.0,NHANVIEN,33920126.0,193454444766.0,,2.0,10532191,4590,6787653,244388,40884,116.0,27072,383384737215,,,,418546958491.28,592628495407
2025-03-25,54552906342,SC,BRANCH,VN0010470,19739,89685404,2141,VND,58043321736.63,585595214880,2743076404832,57.7,47774849862670.02,12676092007439.2,344068756814670,1426560052,96.91,95.13,9218203800.9,32681721617,M02,587084340496.95,2024-05-19,,,,,,,3276.0,,,,M12,M18,,37.65,13.64,72.45,408896834022,374222993353228.8,24019274.0,CRO.SME,34339873.0,NHANVIEN,2533279.0,17234378395.0,,2.0,29031933,3778,6787653,884689,29289,82.0,13080,171000270628,,,,21377886854.64,882257654614
2025-03-25,000000515305402,AZ,BRANCH,VN0010111,8019,46623134,2141,VND,762170883072.18,130661654393,21777279890991,3.68,63821607036487.6,8237038756204.63,251835331159378,1032587654,54.35,69.9,10717460593.02,29943512339,D16,878418897070.81,2022-08-18,,,,2023-10-11,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,,45.14,84.71,8.27,5948989135190,275559159502024.47,43534869.0,TELLER,38697804.0,NHANVIEN,30088335.0,204836994358.0,,2.0,26813435,750,6787653,244388,40884,617.0,18897,47440543695,,,,752960267762.62,617896031393
2025-03-25,58631280666,SC,BRANCH,VN0010111,20620,76146776,2141,VND,792499436042.12,82361185230,12567340010298,79.42,57793784596522.55,20567489366195.28,340636568659796,1426560052,96.91,97.54,15547586306.94,22648725268,M06,607683561174.63,2023-06-25,2018-10-15,,,,,,3297.0,,,,M12,M18,,34.86,1.24,61.55,3975111906190,516801584906318.7,19608691.0,CRO.SME,3265264.0,NHANVIEN,33920126.0,768411208.0,,2.0,15582361,4646,6787653,244388,29289,82.0,22443,750739773581,,,,53608967330.1,175254941412
2025-03-25,057020249908,SC,BRANCH,VN0010601,8019,7717402,2141,VND,161070802922.73,348467059742,16389673370600,88.2,51249468369419.44,55887705039642.25,294871163814229,1032587654,54.35,57.7,27346441279.0,52646222102,M06,232169383989.31,2021-03-07,,,,2025-02-21,,,3209.0,,,,M12,M18,012M,74.7,78.59,8.71,3851436081876,355812975109347.7,24019274.0,TELLER,2440227.0,NHANVIEN,9353643.0,193454444766.0,,2.0,17724158,3332,6787653,5722863,29289,495.0,18951,345701746335,,,,854250515965.47,620903303347
2025-03-25,60331864214,SC,BRANCH,VN0010470,17471,27565230,2141,VND,566226672850.61,132110028660,16929891087269,,19830145576992.61,,365506037403479,1032587654,54.35,22.48,35166889699.71,40253293334,M06,878418897070.81,2024-05-19,2022-12-13,,,2023-05-15,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,013M,9.52,50.47,61.55,6928474035172,265730560230916.9,71122504.0,CRO.SME,,NHANVIEN,2961230.0,193454444766.0,,2.0,15582361,2928,6787653,5722863,29289,495.0,12515,345701746335,,,,21377886854.64,327616150047
2025-03-25,00051425426352,AZ,BRANCH,VN0010601,8019,90431822,2141,VND,732839307842.63,336525515743,616944083005,4.74,50457342950464.45,48895001808533.65,169265605960536,1426560052,96.91,2.9,6204057035.97,54761293080,M06,885367989772.0,2025-03-20,,,,2023-04-28,,,3240.0,SEAB.TG.TAILOC,,,M12,M18,,11.1,1.24,83.15,1603861362696,207078115256775.94,43534869.0,,20307978.0,NHANVIEN,3624352.0,17234378395.0,,2.0,15582361,3332,6787653,884689,40884,495.0,17831,345701746335,,,,787843628111.76,620903303347
2025-03-25,00035143383214,AZ,BRANCH,VN0010470,20030,48579782,2141,VND,279955719554.25,41823567202,1008756103929,86.45,58800573156056.04,,103873429237593,1426560052,96.91,57.7,35614939248.47,7845963030,D16,823615654650.97,2024-01-01,,,,2023-03-02,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,012M,,84.71,8.27,2166987829066,139502136657488.89,,TELLER,29550303.0,NHANVIEN,9139592.0,58003646639.0,,2.0,26813435,4590,6787653,244388,40884,299.0,15629,442280549244,,,,618901792829.09,454248201197
2025-03-25,000096678176548,AZ,BRANCH,VN0010601,20030,10672378,2141,VND,279955719554.25,130661654393,20949432049913,65.72,57793784596522.55,5536698655572.03,8274835017561,1032587654,96.91,49.13,35355489546.37,38611295002,M06,797801929246.43,2022-03-23,,,,,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,012M,45.14,1.24,26.96,9249898797289,224783082295395.6,19608691.0,RM,39767814.0,NHANVIEN,9139592.0,168419410554.0,,2.0,27462103,377,6787653,5722863,40884,495.0,27629,366056833059,,,,752960267762.62,709423651453
2025-03-25,000082893222050,SC,BRANCH,VN0010470,19739,76652926,2141,VND,762170883072.18,590828180962,2553906876924,75.58,36440438548680.83,46277023716116.19,352302374696283,1032587654,54.35,31.45,11093237629.98,37694613787,M06,587084340496.95,2025-01-23,,,,,,,3297.0,SEAB.TG.TAILOC,,,M12,M18,,34.86,78.59,72.45,8854344927395,224567916703913.53,3703572.0,TELLER,20307978.0,NHANVIEN,47331089.0,204836994358.0,,2.0,14947641,4244,6787653,2624553,29289,617.0,20769,389458011603,,,,323207749450.78,657364899203
2025-03-25,00086107223132,AZ,PHOIAO,VN0010069,19739,17785549,2141,VND,347298571783.41,159808881066,19371521560394,19.62,31437955259905.39,74205367071300.25,359750210934106,1426560052,96.91,69.9,37596492675.91,56518885146,D16,869230489645.57,2025-03-14,,,,2025-02-21,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,,35.94,78.59,26.96,1208118133280,516163933069795.9,24019274.0,,41989602.0,,40507121.0,8084321667.0,,2.0,17909506,5527,6787653,244388,40884,82.0,27838,347670122749,,,,270947946603.08,32215550498
2025-03-25,041878175168,SC,BRANCH,VN0010069,18413,46623134,2141,VND,180189974019.57,45152698673,20231153831227,89.88,53139154574151.84,42902051250064.34,213473134338916,1032587654,54.35,49.13,19970618492.61,34385358620,D16,384905710353.65,2024-08-05,2022-12-13,,,2024-11-02,,,3209.0,,,,M12,M18,,35.94,76.7,61.55,3614163751153,323060814621696.56,75347267.0,CRO.SME,26436802.0,NHANVIEN,30916874.0,14321589247.0,,2.0,27133383,4244,6787653,5722863,29289,82.0,27709,588644414909,,,,791461232836.95,314172496787
2025-03-25,075354087403,SC,BRANCH,VN0010601,9748,10672378,2141,VND,898197403201.61,136442779460,15031630281991,77.27,48077304410849.71,,412719057829734,1032587654,96.91,22.48,44595332124.48,42490031390,D16,506261894676.87,2024-08-05,2017-10-06,,,,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,013M,18.55,13.64,35.68,8281308750828,190917808702552.72,75347267.0,TELLER,16684347.0,NHANVIEN,25327783.0,154874503025.0,,2.0,17724158,5109,6787653,2624553,40884,617.0,24749,171000270628,,,,586292254736.49,413572198098
2025-03-25,0057170577717,AZ,BRANCH,VN0010470,15074,13661757,2141,VND,279955719554.25,82361185230,19371521560394,43.34,4714994130042.4,63717140415622.34,365764195743079,1426560052,54.35,22.48,50509277266.26,37560559903,D16,298309584641.44,2023-01-14,,,,,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,012M,80.72,13.64,83.15,5590149893140,304369562044558.06,71122504.0,CRO.SME,3265264.0,NHANVIEN,,230304036928.0,,2.0,19551154,1054,6787653,244388,29289,617.0,29340,264438303679,,,,425631675973.56,821441131047
2025-03-25,41665642611,SC,BRANCH,VN0010470,20030,48579782,2141,VND,347912296348.66,535106512099,11432542031653,19.62,57793784596522.55,,432981362964330,1426560052,54.35,49.13,27346441279.0,21496315166,M06,298309584641.44,2023-08-23,,,,2023-12-07,,,3240.0,,,,M12,M18,,80.72,76.7,83.15,1348494018582,164640742146541.16,75347267.0,TELLER,40643812.0,NHANVIEN,,130381670179.0,,2.0,13260107,3332,6787653,2624553,29289,617.0,12640,267277089740,,,,528718663174.09,763500804467
2025-03-25,00067382694359,SC,BRANCH,VN0010601,9748,86038144,2141,VND,488352956184.11,744013002878,8481068929302,36.88,60247909618711.88,43381576826554.64,398478284673387,1032587654,96.91,63.75,28246821286.24,15332682526,D16,135542682714.98,2022-03-23,,,,2023-10-28,,,3276.0,,,,M12,M18,012M,11.1,50.47,42.54,4160883174928,,43534869.0,CRO.SME,29550303.0,NHANVIEN,35712304.0,1351659998.0,,2.0,17775437,5257,6787653,884689,29289,299.0,21940,714691201668,,,,347761924087.61,454248201197
2025-03-25,0040870877593,SC,BRANCH,VN0010601,6424,86038144,2141,VND,890867358249.75,468266968173,12204463488536,0.74,53818295664030.02,46277023716116.19,181408256142701,1032587654,54.35,38.17,18768036265.72,15665082146,D16,17011424283.23,2024-01-01,2019-09-04,,,2023-03-10,,,3209.0,,,,M12,M18,,37.65,1.24,37.24,469946033568,427678198476981.9,75347267.0,,4974922.0,NHANVIEN,9353643.0,109427757296.0,,2.0,29608584,3332,6787653,244388,29289,299.0,25180,588644414909,,,,645329090694.5,592628495407
2025-03-25,0038275665201,AZ,BRANCH,VN0010111,19739,19049434,2141,VND,628070804522.94,818974248888,12204463488536,54.63,81068939570896.47,42997660413123.38,173910269765487,1032587654,54.35,39.71,21024746804.61,21237191460,D16,24484700161.42,2022-02-17,2017-10-06,,,,,,3297.0,CBD.2022.TG.PHATLOC,,,M12,M18,012M,35.94,76.7,42.54,4567651754816,508220415828586.0,19608691.0,CRO.SME,16684347.0,,38305479.0,109427757296.0,,2.0,20090712,4244,6787653,244388,29289,495.0,18842,442280549244,,,,220217371041.7,617896031393
2025-03-25,0047908283638,AZ,BRANCH,VN0010111,20030,71693817,2141,VND,347298571783.41,351096700793,14371108612184,38.79,54081593532416.31,74205367071300.25,398620920270703,1426560052,96.91,95.13,3383816347.45,21269732133,D16,63402059350.79,2024-04-03,2024-04-16,,,,,,3209.0,,,,M12,M18,012M,37.65,50.47,65.5,10407318295541,197707945914458.9,19608691.0,TELLER,40643812.0,NHANVIEN,9353643.0,204836994358.0,,2.0,26038665,377,6787653,244388,40884,495.0,12783,652447651820,,,,93010590051.83,825875342703
2025-03-25,84016892958,AZ,SEANET,VN0010111,18413,19049434,2141,VND,762170883072.18,346854600126,2553906876924,88.8,53139154574151.84,21365326142722.93,316596690255215,1426560052,54.35,38.17,43553365155.18,12815531813,D16,225750818876.03,2025-03-14,,,,,,,,CBD.2022.TG.PHATLOC,,,M12,M18,012M,37.65,13.64,8.71,8166465500197,519726592097727.44,75347267.0,,,NHANVIEN,42655909.0,236181810881.0,,2.0,29590372,3644,6787653,244388,29289,495.0,19771,468084665452,,,,173552947759.79,651270502216
2025-03-25,000024482353935,AZ,BRANCH,VN0010111,20311,36079661,2141,VND,58043321736.63,685423123691,8884954623160,26.65,8248459781264.83,60582695877677.45,44190859523442,1426560052,96.91,31.45,51649145516.81,39848813863,D16,692456248407.45,2022-02-17,,,,,,,3240.0,SEAB.TG.TAILOC,,,M12,M18,0024M,80.72,50.47,8.71,5971477997487,304636393463809.0,24019274.0,TELLER,39621271.0,NHANVIEN,47643592.0,768411208.0,,2.0,19204282,1054,6787653,2624553,40884,495.0,16707,425394321546,,,,73994091228.78,769161474132
2025-03-25,000085630368420,SC,BRANCH,VN0010470,8341,22374635,2141,VND,870147869185.99,468266968173,11432542031653,4.49,4646679567453.15,,224946399519101,1032587654,54.35,2.9,31551556315.64,47861228330,M02,790650141327.35,2022-10-27,,,,,,,3209.0,SEAB.TG.TAILOC,,,M12,M18,,18.55,1.24,6.52,6907451640811,123752495655315.12,71122504.0,CRO.SME,10226307.0,NHANVIEN,2533279.0,109427757296.0,,2.0,14947641,1054,6787653,244388,40884,116.0,23123,243774336632,,,,112990790757.41,189555108438
2025-03-25,00005214018817,AZ,BRANCH,VN0010111,20620,5027376,2141,VND,279955719554.25,639384043303,13034370032154,26.65,55791154566183.34,47730916430449.92,221356501222269,1426560052,96.91,39.71,10645938020.79,56446373679,M02,820021426434.16,2022-03-23,2019-07-26,,,,,,3209.0,,,,M12,M18,013M,3.21,50.47,8.27,5332174965862,231766946781320.5,75347267.0,TELLER,15010219.0,NHANVIEN,43660904.0,58003646639.0,,2.0,13442182,2958,6787653,244388,40884,82.0,17420,383384737215,,,,347761924087.61,420441220966
2025-03-25,000015746647112,AZ,BRANCH,VN0010111,20030,76146776,2141,VND,890867358249.75,669579927565,2085516237687,78.94,25718104213435.1,36785220801954.19,264705243043712,1032587654,54.35,63.75,13973637534.27,23036371761,M02,80952718973.48,2023-09-26,,,,,,,3276.0,SEAB.TG.TAILOC,,,M12,M18,0002M,80.72,76.7,8.27,8141478646542,470226666982284.94,24019274.0,TELLER,16297232.0,NHANVIEN,14758764.0,58003646639.0,,2.0,19551154,4590,6787653,884689,40884,82.0,20875,444147585015,,2025-12-08,,347761924087.61,769161474132
2025-03-25,049955065340,SC,BRANCH,VN0010470,6424,79807459,2141,VND,279955719554.25,136442779460,10520865466196,63.58,54795130696373.26,20994959516196.93,295648613919619,1032587654,54.35,2.9,28593790390.64,57033549623,D16,823615654650.97,2022-11-20,,,,,,,3240.0,SEAB.TG.TAILOC,,,M12,M18,013M,18.55,78.59,26.96,3933697737497,136815304702655.25,3703572.0,RM,,NHANVIEN,,17234378395.0,,2.0,27846214,5407,6787653,244388,29289,617.0,25303,485707570523,,,,586292254736.49,657364899203
2025-03-25,00046668666881,SC,PHOIAO,VN0010470,20620,47385662,2141,VND,890867358249.75,813405756007,20231153831227,20.67,60247909618711.88,69706202340135.38,17987155345798,1032587654,96.91,97.54,15856015596.87,3160959290,M02,562356015916.69,2021-05-07,2024-04-16,,,,,,3276.0,CBD.2022.TG.PHATLOC,,,M12,M18,0024M,11.1,76.7,8.71,3847423220433,214364086228744.22,75347267.0,,22673622.0,NHANVIEN,2533279.0,193454444766.0,,2.0,19551154,2928,6787653,244388,29289,299.0,15021,590844821364,,,,461003334153.96,592628495407
2025-03-25,00064103915163,SC,BRANCH,VN0010069,10885,34918352,2141,VND,467884583002.75,484469363540,13784736864776,88.2,2024481272675.15,51205458599996.16,230371580066695,1032587654,54.35,49.13,48629614200.28,38894376251,D16,53171685136.54,2022-03-23,2021-05-14,,,,,,3209.0,,,,M12,M18,0002M,80.72,13.64,6.52,4255153308222,323858757488767.4,71122504.0,CRO.SME,39767814.0,,42101995.0,220999892545.0,,2.0,16567984,720,6787653,2624553,40884,495.0,20819,191185458456,,,322.0,173552947759.79,620903303347
